id,key,value,type 
6328124874,city,Pasco,addr
6328124874,postcode,99301,addr
6328124874,state,WA,addr
6328124874,street,4th Avenue nue,addr
6328124874,government,administrative,regular
6328124874,name,Franklin County Licensing Office,regular
6328124874,office,government,regular
6328125107,amenity,prison,regular
6328125107,name,Franklin County Jail,regular
6328125119,highway,crossing,regular
6328125166,highway,crossing,regular
6328129574,highway,crossing,regular
6328278155,crossing,marked,regular
6328278155,highway,crossing,regular
6328289565,highway,crossing,regular
6328289566,highway,crossing,regular
6328289568,highway,crossing,regular
6328289572,highway,crossing,regular
6328290059,crossing,marked,regular
6328290059,highway,crossing,regular
6328292578,highway,crossing,regular
6328292583,highway,crossing,regular
6328297313,highway,crossing,regular
6328297316,crossing,marked,regular
6328297316,highway,crossing,regular
6328297318,crossing,marked,regular
6328297318,highway,crossing,regular
6328297320,crossing,marked,regular
6328297320,highway,crossing,regular
6328299090,highway,crossing,regular
6328299094,crossing,unmarked,regular
6328299094,highway,crossing,regular
6328299096,crossing,unmarked,regular
6328299096,highway,crossing,regular
6328299101,highway,crossing,regular
6328301029,highway,crossing,regular
6328301030,highway,crossing,regular
6328301031,highway,crossing,regular
6328301032,highway,crossing,regular
6328301033,highway,crossing,regular
6328301034,highway,crossing,regular
6328301035,highway,crossing,regular
6328301036,highway,crossing,regular
6328301037,highway,crossing,regular
6328301038,highway,crossing,regular
6328301039,highway,crossing,regular
6328301041,highway,crossing,regular
6328301043,highway,crossing,regular
6328301044,highway,crossing,regular
6328301045,highway,crossing,regular
6328301046,highway,crossing,regular
6328301047,highway,crossing,regular
6328301048,highway,crossing,regular
6328301052,highway,crossing,regular
6328301053,highway,crossing,regular
6328301054,highway,crossing,regular
6328301055,highway,crossing,regular
6328301056,highway,crossing,regular
6328301057,highway,crossing,regular
6328301058,highway,crossing,regular
6328301059,highway,crossing,regular
6328301060,highway,crossing,regular
6328301061,highway,crossing,regular
6328301062,highway,crossing,regular
6328301069,highway,crossing,regular
6328301070,highway,crossing,regular
6328301071,railway,crossing,regular
6328301072,highway,crossing,regular
6328301073,highway,crossing,regular
6328301074,highway,crossing,regular
6328301075,highway,crossing,regular
6328301076,highway,crossing,regular
6328301077,highway,crossing,regular
6328301078,highway,crossing,regular
6328301079,highway,crossing,regular
6328313607,highway,crossing,regular
6328313608,highway,crossing,regular
6328313609,highway,crossing,regular
6328313610,highway,crossing,regular
6328313611,highway,crossing,regular
6328313621,highway,crossing,regular
6328313622,highway,crossing,regular
6328313623,highway,crossing,regular
6328313624,highway,crossing,regular
6328313625,highway,crossing,regular
6328313626,highway,crossing,regular
6328313631,highway,crossing,regular
6328313633,highway,crossing,regular
6328313634,highway,crossing,regular
6328313635,highway,crossing,regular
6328313636,highway,crossing,regular
6328313637,highway,crossing,regular
6328313641,highway,crossing,regular
6328313643,highway,crossing,regular
6328313644,highway,crossing,regular
6328313647,highway,crossing,regular
6328313649,highway,crossing,regular
6328313650,highway,crossing,regular
6328313651,highway,crossing,regular
6328313652,highway,crossing,regular
6328313653,highway,crossing,regular
6328313665,highway,crossing,regular
6328313666,highway,crossing,regular
6328313667,highway,crossing,regular
6328313668,highway,crossing,regular
6328313885,highway,crossing,regular
6328313886,highway,crossing,regular
6328313887,highway,crossing,regular
6328313888,highway,crossing,regular
6328313891,highway,crossing,regular
6328313892,highway,crossing,regular
6328313893,highway,crossing,regular
6328313895,highway,crossing,regular
6328313896,highway,crossing,regular
6328313897,highway,crossing,regular
6328313898,highway,crossing,regular
6328313899,highway,crossing,regular
6328313904,highway,crossing,regular
6328313905,highway,crossing,regular
6328313906,highway,crossing,regular
6328313907,highway,crossing,regular
6328313913,highway,crossing,regular
6328313914,highway,crossing,regular
6328313915,highway,crossing,regular
6328320607,highway,crossing,regular
6328320608,highway,crossing,regular
6328320609,highway,crossing,regular
6328320611,highway,crossing,regular
6328320612,highway,crossing,regular
6328320613,highway,crossing,regular
6328320614,highway,crossing,regular
6328320619,highway,crossing,regular
6328320620,highway,crossing,regular
6328320621,highway,crossing,regular
6328320622,highway,crossing,regular
6328320624,highway,crossing,regular
6328320625,highway,crossing,regular
6328320626,highway,crossing,regular
6328320627,highway,crossing,regular
6328320628,highway,crossing,regular
6328320629,highway,crossing,regular
6328320630,highway,crossing,regular
6328320635,highway,crossing,regular
6328320636,highway,crossing,regular
6328320637,highway,crossing,regular
6328320639,highway,crossing,regular
6328320644,highway,crossing,regular
6328320645,highway,crossing,regular
6328320646,highway,crossing,regular
6328320647,highway,crossing,regular
6328320648,highway,crossing,regular
6328320653,highway,crossing,regular
6328320657,highway,crossing,regular
6328320658,highway,crossing,regular
6328320659,highway,crossing,regular
6328320660,highway,crossing,regular
6328320661,highway,crossing,regular
6328320662,highway,crossing,regular
6328320663,highway,crossing,regular
6328320664,highway,crossing,regular
6328320665,highway,crossing,regular
6328320666,highway,crossing,regular
6328320669,highway,crossing,regular
6328320672,highway,crossing,regular
6328320674,highway,crossing,regular
6328320678,highway,crossing,regular
6328320679,highway,crossing,regular
6328320682,highway,crossing,regular
6328320985,highway,crossing,regular
6328320986,highway,crossing,regular
6328320987,highway,crossing,regular
6328320991,highway,crossing,regular
6328320994,highway,crossing,regular
6328320995,highway,crossing,regular
6328320996,highway,crossing,regular
6328320997,highway,crossing,regular
6328321002,highway,crossing,regular
6328321006,highway,crossing,regular
6328321007,highway,crossing,regular
6328321008,highway,crossing,regular
6328369646,amenity,vacuum_cleaner,regular
6328373259,highway,crossing,regular
6328373260,highway,crossing,regular
6328373261,highway,crossing,regular
6328373262,highway,crossing,regular
6328373265,highway,crossing,regular
6328373266,highway,crossing,regular
6328376755,highway,crossing,regular
6328378165,name,Street Vibez,regular
6328378165,note,This location changes owners / business type relatively frequently.,regular
6328378165,shop,car_parts,regular
6328398523,highway,crossing,regular
6328398524,highway,crossing,regular
6328398525,highway,crossing,regular
6328398526,highway,crossing,regular
6328398527,highway,crossing,regular
6328398528,highway,crossing,regular
6328398529,highway,crossing,regular
6328398530,highway,crossing,regular
6328398531,highway,crossing,regular
6328398532,highway,crossing,regular
6328398543,highway,crossing,regular
6328398544,highway,crossing,regular
6328406759,highway,crossing,regular
6328409223,amenity,dentist,regular
6328409223,healthcare,dentist,regular
6328409223,speciality,orthodontics,healthcare
6328409223,name,Ostler Orthodontics,regular
6328409224,amenity,clinic,regular
6328409224,brand,DaVita Dialysis,regular
6328409224,wikidata,Q5207184,brand
6328409224,healthcare,dialysis,regular
6328409224,speciality,dialysis,healthcare
6328409224,name,DaVita Dialysis,regular
6328409225,healthcare,physiotherapist,regular
6328409225,speciality,physiotherapy,healthcare
6328409225,name,Oasis Physical Therapy,regular
6328409226,amenity,ice_cream,regular
6328409226,name,My FroYo,regular
6328409227,amenity,fast_food,regular
6328409227,cuisine,sandwich,regular
6328409227,name,Bruchies,regular
6328409339,highway,crossing,regular
6328409340,highway,crossing,regular
6328409341,highway,crossing,regular
6328409342,highway,crossing,regular
6328409343,highway,crossing,regular
6328409344,highway,crossing,regular
6328409348,highway,crossing,regular
6328409349,highway,crossing,regular
6328409350,highway,crossing,regular
6328409352,highway,crossing,regular
6328409353,highway,crossing,regular
6328424896,leaf_type,broadleaved,regular
6328424896,natural,tree,regular
6329560235,highway,crossing,regular
6329560236,highway,crossing,regular
6329560237,highway,crossing,regular
6329560257,highway,crossing,regular
6329560259,highway,crossing,regular
6329560262,highway,crossing,regular
6329560263,highway,crossing,regular
6329560266,highway,crossing,regular
6329560267,highway,crossing,regular
6329560279,highway,crossing,regular
6329560280,highway,crossing,regular
6329560283,button_operated,yes,regular
6329560283,crossing,traffic_signals,regular
6329560283,highway,crossing,regular
6329560283,tactile_paving,yes,regular
6329560283,sound,yes,traffic_signals
6329560385,highway,crossing,regular
6329560386,highway,crossing,regular
6329560387,highway,crossing,regular
6329560388,highway,crossing,regular
6329560389,highway,crossing,regular
6329560392,highway,crossing,regular
6329560393,highway,crossing,regular
6329560394,highway,crossing,regular
6329560396,highway,crossing,regular
6329560397,highway,crossing,regular
6329560398,highway,crossing,regular
6329560399,highway,crossing,regular
6329560404,highway,crossing,regular
6329560405,highway,crossing,regular
6329560406,highway,crossing,regular
6329560407,highway,crossing,regular
6329560408,highway,crossing,regular
6329560410,highway,crossing,regular
6329560411,highway,crossing,regular
6329560416,highway,crossing,regular
6329560417,highway,crossing,regular
6329560419,highway,crossing,regular
6329560420,highway,crossing,regular
6329560421,highway,crossing,regular
6329560422,highway,crossing,regular
6329560423,highway,crossing,regular
6329560492,highway,crossing,regular
6329560493,highway,crossing,regular
6329560495,highway,crossing,regular
6329560496,highway,crossing,regular
6329560497,highway,crossing,regular
6329560508,highway,crossing,regular
6329560543,highway,crossing,regular
6329560545,highway,crossing,regular
6329560550,highway,crossing,regular
6329560552,highway,crossing,regular
6329560555,highway,crossing,regular
6329560556,highway,crossing,regular
6329560570,highway,crossing,regular
6329560571,highway,crossing,regular
6329560573,crossing,unmarked,regular
6329560573,highway,crossing,regular
6329560574,highway,crossing,regular
6329576666,highway,crossing,regular
6329576667,highway,crossing,regular
6329576668,highway,crossing,regular
6329576670,highway,crossing,regular
6329576671,highway,crossing,regular
6329576672,highway,crossing,regular
6329576674,highway,crossing,regular
6329576675,highway,crossing,regular
6329576676,highway,crossing,regular
6329576679,highway,crossing,regular
6329576680,highway,crossing,regular
6329576681,highway,crossing,regular
6329576682,highway,crossing,regular
6329576684,highway,crossing,regular
6329577485,highway,crossing,regular
6329577486,highway,crossing,regular
6329577487,highway,crossing,regular
6329577488,highway,crossing,regular
6329577489,highway,crossing,regular
6329577498,highway,crossing,regular
6329577499,highway,crossing,regular
6329577500,highway,crossing,regular
6329577502,highway,crossing,regular
6329577503,highway,crossing,regular
6329577504,highway,crossing,regular
6329577505,highway,crossing,regular
6329577506,highway,crossing,regular
6329577507,highway,crossing,regular
6329577508,highway,crossing,regular
6329577509,highway,crossing,regular
6329577510,highway,crossing,regular
6329577511,highway,crossing,regular
6329577512,highway,crossing,regular
6329577513,highway,crossing,regular
6329577514,highway,crossing,regular
6329577518,highway,crossing,regular
6329577519,highway,crossing,regular
6329577520,highway,crossing,regular
6329577521,highway,crossing,regular
6329577522,highway,crossing,regular
6329577523,highway,crossing,regular
6329577524,highway,crossing,regular
6329577527,highway,crossing,regular
6329577528,highway,crossing,regular
6329577529,highway,crossing,regular
6329577530,highway,crossing,regular
6329577532,highway,crossing,regular
6329577533,highway,crossing,regular
6329577534,highway,crossing,regular
6329577535,highway,crossing,regular
6329577536,highway,crossing,regular
6329577537,highway,crossing,regular
6329577538,highway,crossing,regular
6329577539,highway,crossing,regular
6329577545,highway,crossing,regular
6329577546,highway,crossing,regular
6329577549,highway,crossing,regular
6329577550,highway,crossing,regular
6329577554,highway,crossing,regular
6329577560,highway,crossing,regular
6329577561,highway,crossing,regular
6329577562,highway,crossing,regular
6329577563,highway,crossing,regular
6329577566,highway,crossing,regular
6329577567,highway,crossing,regular
6329577568,highway,crossing,regular
6329577569,highway,crossing,regular
6329577570,highway,crossing,regular
6329577573,highway,crossing,regular
6329577574,highway,crossing,regular
6329577578,highway,crossing,regular
6329577579,highway,crossing,regular
6329577580,highway,crossing,regular
6329577581,highway,crossing,regular
6329577582,highway,crossing,regular
6329577583,highway,crossing,regular
6329577584,highway,crossing,regular
6329577685,highway,crossing,regular
6329577686,highway,crossing,regular
6329577687,highway,crossing,regular
6329577690,highway,crossing,regular
6329577691,highway,crossing,regular
6329577692,highway,crossing,regular
6329577693,highway,crossing,regular
6329577694,highway,crossing,regular
6329577695,highway,crossing,regular
6329577696,highway,crossing,regular
6329577697,highway,crossing,regular
6329577698,highway,crossing,regular
6329577699,highway,crossing,regular
6329577701,crossing,marked,regular
6329577701,highway,crossing,regular
6329577702,highway,crossing,regular
6329577703,highway,crossing,regular
6329577704,highway,crossing,regular
6329577707,highway,crossing,regular
6329577708,highway,crossing,regular
6329577713,highway,crossing,regular
6329577714,highway,crossing,regular
6329577715,highway,crossing,regular
6329577719,highway,crossing,regular
6329577722,highway,crossing,regular
6331817862,colour,yellow,regular
6331817862,emergency,fire_hydrant,regular
6331817862,type,pillar,fire_hydrant
6331818020,bench,yes,regular
6331818020,leisure,picnic_table,regular
6331822916,amenity,smoking_area,regular
6331955457,name,Esvelt Gallery,regular
6331955457,opening_hours,Mo-Th 08:00-20:30; Fr 08:00-12:00; Sa-Su off; PH off,regular
6331955457,url,http://www.columbiabasin.edu/index.aspx?page=593,opening_hours
6331955457,operator,Columbia Basin College,regular
6331955457,tourism,gallery,regular
6331955458,artist_name,Joseph Schultz,regular
6331955458,artwork_type,sculpture,regular
6331955458,name,Ardith,regular
6331955458,tourism,artwork,regular
6331955459,artist_name,Ulf Lanekoff,regular
6331955459,artwork_type,sculpture,regular
6331955459,material,metal,regular
6331955459,name,Systematic Labor of Music,regular
6331955459,start_date,2014,regular
6331955459,tourism,artwork,regular
6331980455,location,outdoor,regular
6331980455,power,transformer,regular
6331980456,colour,Yellow,regular
6331980456,emergency,fire_hydrant,regular
6331980456,type,pillar,fire_hydrant
6331980456,water_source,main,regular
6331980457,bench,yes,regular
6331980457,leisure,picnic_table,regular
6331980457,lit,no,regular
6331980458,natural,tree,regular
6331980459,location,outdoor,regular
6331980459,power,transformer,regular
6331980460,amenity,bicycle_parking,regular
6331980460,bicycle_parking,wall_loops,regular
6331980460,capacity,12,regular
6331980460,covered,no,regular
6331980460,fee,no,regular
6331980461,colour,yellow,regular
6331980461,emergency,fire_hydrant,regular
6331980461,type,pillar,fire_hydrant
6331980461,water_source,main,regular
6331980462,information,map,regular
6331980462,map_size,site,regular
6331980462,map_type,yes,regular
6331980462,tourism,information,regular
6331980463,amenity,waste_basket,regular
6331980464,bench,yes,regular
6331980464,leisure,picnic_table,regular
6331980465,bench,yes,regular
6331980465,leisure,picnic_table,regular
6331980466,bench,yes,regular
6331980466,leisure,picnic_table,regular
6331980467,amenity,bench,regular
6331980467,backrest,yes,regular
6331980467,colour,blue,regular
6331980468,amenity,bench,regular
6331980468,backrest,yes,regular
6331980468,colour,blue,regular
6331980469,amenity,waste_basket,regular
6331980470,amenity,waste_basket,regular
6331980471,information,map,regular
6331980471,tourism,information,regular
6331980472,bench,yes,regular
6331980472,leisure,picnic_table,regular
6331980473,amenity,toilets,regular
6331980473,male,yes,regular
6331980474,amenity,toilets,regular
6331980474,female,yes,regular
6331980475,amenity,toilets,regular
6331980475,unisex,yes,regular
6331980476,amenity,toilets,regular
6331980476,female,yes,regular
6331980477,amenity,toilets,regular
6331980477,male,yes,regular
6331980478,amenity,toilets,regular
6331980478,male,yes,regular
6331980479,amenity,toilets,regular
6331980479,female,yes,regular
6331980480,amenity,toilets,regular
6331980480,male,yes,regular
6331980481,amenity,toilets,regular
6331980481,female,yes,regular
6331980482,natural,tree,regular
6331980483,natural,tree,regular
6331980484,natural,tree,regular
6331980585,natural,tree,regular
6331980586,natural,tree,regular
6331980587,natural,tree,regular
6331980588,amenity,waste_basket,regular
6331995318,crossing,marked,regular
6331995318,highway,crossing,regular
6331995320,crossing,marked,regular
6331995320,highway,crossing,regular
6331995322,crossing,marked,regular
6331995322,highway,crossing,regular
6331995323,city,Pasco,addr
6331995323,housenumber,3035,addr
6331995323,postcode,99301,addr
6331995323,state,WA,addr
6331995323,street,Rickenbacker Driveive,addr
6331995323,unit,A,addr
6331995323,name,Musser Bros.,regular
6331995323,office,estate_agent,regular
6331995324,city,Pasco,addr
6331995324,housenumber,3035,addr
6331995324,postcode,99301,addr
6331995324,state,WA,addr
6331995324,street,Rickenbacker Driveive,addr
6331995324,unit,B,addr
6331995324,name,Farmers National Company,regular
6331995324,office,estate_agent,regular
6331995325,city,Pasco,addr
6331995325,housenumber,3135,addr
6331995325,postcode,99301,addr
6331995325,state,WA,addr
6331995325,street,Rickenbacker Driveive,addr
6331995325,name,Trucks & Auto Auctions,regular
6331995325,note,"There isn't any sat imagery, but I surveyed this location. There are two buildings with different addresses with the same name on both.",regular
6331995325,shop,car,regular
6331995326,city,Pasco,addr
6331995326,housenumber,3125,addr
6331995326,postcode,99301,addr
6331995326,state,WA,addr
6331995326,street,Rickenbacker Driveive,addr
6331995326,name,Trucks & Auto Auctions,regular
6331995326,note,"There isn't any sat imagery, but I surveyed this location. There are two buildings with different addresses with the same name on both.",regular
6331995326,shop,car,regular
6332011303,barrier,kerb,regular
6332011303,kerb,flush,regular
6332011303,tactile_paving,yes,regular
6332011304,crossing,marked,regular
6332011304,highway,crossing,regular
6332011305,barrier,kerb,regular
6332011305,kerb,flush,regular
6332011305,tactile_paving,yes,regular
6332011306,crossing,marked,regular
6332011306,highway,crossing,regular
6332011307,crossing,marked,regular
6332011307,highway,crossing,regular
6332011308,crossing,marked,regular
6332011308,highway,crossing,regular
6332011309,crossing,marked,regular
6332011309,highway,crossing,regular
6332011310,crossing,marked,regular
6332011310,highway,crossing,regular
6332363929,fee,no,regular
6332363929,highway,elevator,regular
6332363929,indoor,room,regular
6332363929,level,-1;0;1,regular
6332480053,highway,crossing,regular
6332480054,highway,crossing,regular
6332480055,highway,crossing,regular
6332480067,highway,crossing,regular
6332480068,highway,crossing,regular
6332480069,highway,crossing,regular
6332480084,crossing,marked,regular
6332480084,highway,crossing,regular
6332480289,highway,crossing,regular
6332480303,crossing,unmarked,regular
6332480303,highway,crossing,regular
6332480306,crossing,unmarked,regular
6332480306,highway,crossing,regular
6332480309,crossing,unmarked,regular
6332480309,highway,crossing,regular
6332480312,crossing,unmarked,regular
6332480312,highway,crossing,regular
6332480325,highway,crossing,regular
6332480326,highway,crossing,regular
6332480354,crossing,marked,regular
6332480354,highway,crossing,regular
6332480356,crossing,marked,regular
6332480356,highway,crossing,regular
6332480361,crossing,unmarked,regular
6332480361,highway,crossing,regular
6332480372,highway,crossing,regular
6332480382,highway,crossing,regular
6332480383,crossing,marked,regular
6332480383,highway,crossing,regular
6332480485,crossing,marked,regular
6332480485,highway,crossing,regular
6332480486,crossing,marked,regular
6332480486,highway,crossing,regular
6332480488,crossing,marked,regular
6332480488,highway,crossing,regular
6332480489,crossing,marked,regular
6332480489,highway,crossing,regular
6332480490,crossing,marked,regular
6332480490,highway,crossing,regular
6332485168,brand,Best Buy,regular
6332485168,wikidata,Q533415,brand
6332485168,wikipedia,en:Best Buy,brand
6332485168,name,Best Buy,regular
6332485168,shop,electronics,regular
6334175687,bench,yes,regular
6334175687,bus,yes,regular
6334175687,highway,bus_stop,regular
6334175687,name,CBC H Parking Lot (225),regular
6334175687,note,"2 shelters with benches, 2 picnic tables, lit by street lights, there is a lowered curb for wheelchairs but I'm not sure what counts as wheelchair access.",regular
6334175687,public_transport,platform,regular
6334175687,route_ref,225,regular
6334175687,shelter,yes,regular
6334510152,highway,crossing,regular
6334518068,highway,crossing,regular
6334518071,highway,crossing,regular
6334518080,crossing,marked,regular
6334518080,highway,crossing,regular
6334519488,crossing,marked,regular
6334519488,highway,crossing,regular
6334519517,highway,crossing,regular
6334525343,amenity,cafe,regular
6334525343,cuisine,coffee,regular
6334525343,name,Grand Central Coffee Station,regular
6334525343,signed,no,opening_hours
6334525344,amenity,car_wash,regular
6334525345,crossing,unmarked,regular
6334525345,highway,crossing,regular
6334525345,tactile_paving,no,regular
6334525346,crossing,uncontrolled,regular
6334525346,highway,crossing,regular
6334525346,tactile_paving,no,regular
6334525347,crossing,uncontrolled,regular
6334525347,highway,crossing,regular
6334525347,tactile_paving,no,regular
6334525348,crossing,uncontrolled,regular
6334525348,highway,crossing,regular
6334525348,tactile_paving,no,regular
6334525349,name,Dish - Latinos Satellite,regular
6334525349,shop,yes,regular
6334525350,brand,MetroPCS,regular
6334525350,wikidata,Q1925685,brand
6334525350,wikipedia,en:Metro by T-Mobile,brand
6334525350,name,MetroPCS,regular
6334525350,shop,mobile_phone,regular
6334525351,name,Paleteria y Neveria,regular
6334525351,shop,yes,regular
6334525352,city,Pasco,addr
6334525352,housenumber,1935,addr
6334525352,postcode,99301,addr
6334525352,state,WA,addr
6334525352,street,West Court Street reet,addr
6334525352,unit,D,addr
6334525352,building,yes,regular
6334525352,name,Servicios Latinos,regular
6334525353,city,Pasco,addr
6334525353,housenumber,1935,addr
6334525353,postcode,99301,addr
6334525353,state,WA,addr
6334525353,street,West Court Street reet,addr
6334525353,unit,C,addr
6334525353,name,Vern Fonk,regular
6334525353,office,lawyer,regular
6334525354,city,Pasco,addr
6334525354,housenumber,1935,addr
6334525354,postcode,99301,addr
6334525354,state,WA,addr
6334525354,street,West Court Street reet,addr
6334525354,unit,A,addr
6334525354,brand,Cricket Wireless,regular
6334525354,wikidata,Q5184987,brand
6334525354,wikipedia,en:Cricket Wireless,brand
6334525354,name,Cricket Wireless,regular
6334525354,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-18:00,regular
6334525354,shop,mobile_phone,regular
6335672093,barrier,kerb,regular
6335672093,kerb,flush,regular
6335672093,tactile_paving,yes,regular
6335672095,barrier,kerb,regular
6335672095,kerb,flush,regular
6335672095,tactile_paving,yes,regular
6335672097,barrier,kerb,regular
6335672097,kerb,flush,regular
6335672097,tactile_paving,yes,regular
6335672098,tactile_paving,yes,regular
6335672099,barrier,kerb,regular
6335672099,kerb,flush,regular
6335672099,tactile_paving,yes,regular
6335672100,barrier,kerb,regular
6335672100,kerb,flush,regular
6335672100,tactile_paving,yes,regular
6335764087,amenity,fuel,regular
6335764087,name,Shell,regular
6335839988,crossing,marked,regular
6335839988,highway,crossing,regular
6335839989,crossing,marked,regular
6335839989,highway,crossing,regular
6335899325,highway,traffic_signals,regular
6335899325,traffic_signals,signal,regular
6335899325,direction,both,traffic_signals
6335899326,crossing,marked,regular
6335899326,highway,crossing,regular
6335920241,highway,crossing,regular
6335920249,highway,crossing,regular
6335920264,highway,crossing,regular
6335920282,highway,crossing,regular
6335920283,highway,crossing,regular
6335920396,highway,crossing,regular
6336569152,amenity,childcare,regular
6336569164,natural,tree,regular
6336569174,highway,crossing,regular
6336569178,name,Town Plaza Cleaners and Laundromat,regular
6336569178,shop,laundry,regular
6336569179,name,World Wide Missions,regular
6336569179,shop,second_hand,regular
6336569180,name,Barber Shop & Salon,regular
6336569180,note,There is a building here that isn't on the aerial imagery,regular
6336569180,shop,hairdresser,regular
6336569181,amenity,vending_machine,regular
6336569181,brand,Redbox,regular
6336569181,wikidata,Q7305489,brand
6336569181,wikipedia,en:Redbox,brand
6336569181,name,Redbox,regular
6336569181,vending,movies,regular
6336569182,amenity,telephone,regular
6336569183,amenity,restaurant,regular
6336569183,cuisine,asian,regular
6336569183,name,Oriental Express,regular
6336569183,opening_hours,Tu-Sa 11:00-19:00; Su 11:45-19:00,regular
6336569184,brand,Boost Mobile,regular
6336569184,wikidata,Q4943790,brand
6336569184,wikipedia,en:Boost Mobile,brand
6336569184,name,Boost Mobile,regular
6336569184,shop,mobile_phone,regular
6336570585,brand,State Farm,regular
6336570585,wikidata,Q2007336,brand
6336570585,wikipedia,en:State Farm,brand
6336570585,name,State Farm,regular
6336570585,office,insurance,regular
6336570586,name,Gen X,regular
6336570586,shop,clothes,regular
6336570592,amenity,waste_basket,regular
6336570593,crossing,marked,regular
6336570593,highway,crossing,regular
6336570593,kerb,flush,regular
6336570593,tactile_paving,yes,regular
6336570594,crossing,marked,regular
6336570594,highway,crossing,regular
6336570594,kerb,flush,regular
6336570594,tactile_paving,yes,regular
6336570596,crossing,marked,regular
6336570596,highway,crossing,regular
6336570596,kerb,flush,regular
6336570596,tactile_paving,yes,regular
6336570596,wheelchair,yes,regular
6336570598,crossing,marked,regular
6336570598,highway,crossing,regular
6336570598,kerb,flush,regular
6336570598,tactile_paving,yes,regular
6336570599,crossing,marked,regular
6336570599,highway,crossing,regular
6336570599,tactile_paving,yes,regular
6336570602,crossing,uncontrolled,regular
6336570602,highway,crossing,regular
6336570602,tactile_paving,yes,regular
6336570604,colour,red,regular
6336570604,emergency,fire_hydrant,regular
6336570604,type,pillar,fire_hydrant
6336570604,water_source,main,regular
6336570605,colour,red,regular
6336570605,couplings,2,regular
6336570605,emergency,fire_hydrant,regular
6336570605,type,pillar,fire_hydrant
6336570605,water_source,main,regular
6336570606,power,transformer,regular
6336570607,bench,yes,regular
6336570607,leisure,picnic_table,regular
6336570608,country,us,regular
6336570608,type,national,flag
6336570608,man_made,flagpole,regular
6336570609,natural,tree,regular
6336570610,natural,tree,regular
6336570611,natural,tree,regular
6336570620,colour,yellow,regular
6336570620,emergency,fire_hydrant,regular
6336570620,type,pillar,fire_hydrant
6336570620,ref,F-2945,regular
6336570620,date,2019-03-13,survey
6336570620,water_source,main,regular
6336570621,amenity,bench,regular
6336570621,backrest,no,regular
6336570621,material,wood,regular
6336570621,seats,1,regular
6336570626,description,Refrigerating Machine. U.N. 2857,regular
6336570626,man_made,hvac_unit,regular
6336570627,note,"One door has stickers reading ""204"" and the other has stickers reading ""208""",regular
6336570627,power,transformer,regular
6336570633,highway,street_lamp,regular
6336570634,highway,street_lamp,regular
6336570635,highway,street_lamp,regular
6336570636,colour,yellow,regular
6336570636,emergency,fire_hydrant,regular
6336570636,type,pillar,fire_hydrant
6336570636,water_source,main,regular
6336570637,man_made,manhole,regular
6336570637,manhole,yes,regular
6336570638,power,transformer,regular
6336570639,amenity,waste_basket,regular
6336570643,man_made,monitoring_station,regular
6336570643,weather,yes,monitoring
6336570644,man_made,antenna,regular
6336570649,label,SEWER,regular
6336570649,man_made,manhole,regular
6336570649,manhole,sewer,regular
6336570650,man_made,manhole,regular
6336570650,manhole,sewer,regular
6336570652,crossing,marked,regular
6336570652,highway,crossing,regular
6336570653,traffic_sign,stop,regular
6336570654,traffic_sign,stop,regular
6336570661,crossing,marked,regular
6336570661,highway,crossing,regular
6336570666,crossing,marked,regular
6336570666,highway,crossing,regular
6336570677,power,transformer,regular
6336570681,power,transformer,regular
6336570682,colour,yellow,regular
6336570682,emergency,fire_hydrant,regular
6336570682,type,pillar,fire_hydrant
6336570682,water_source,main,regular
6336570683,bench,yes,regular
6336570683,leisure,picnic_table,regular
6336570690,crossing,unmarked,regular
6336570690,highway,crossing,regular
6336570690,tactile_paving,no,regular
6336570691,highway,street_lamp,regular
6336570692,amenity,waste_basket,regular
6336570693,power,transformer,regular
6336570696,natural,tree,regular
6336570699,amenity,waste_basket,regular
6336775785,highway,crossing,regular
6336780661,highway,crossing,regular
6336780662,highway,crossing,regular
6336780663,highway,crossing,regular
6336781457,highway,crossing,regular
6336786502,highway,crossing,regular
6336786503,highway,crossing,regular
6336786504,highway,crossing,regular
6336786505,highway,crossing,regular
6336786506,highway,crossing,regular
6336786507,highway,crossing,regular
6336786508,highway,crossing,regular
6336786517,highway,crossing,regular
6336786518,highway,crossing,regular
6336786524,crossing,marked,regular
6336786524,highway,crossing,regular
6336786537,highway,crossing,regular
6336786543,highway,crossing,regular
6336786544,highway,crossing,regular
6336786562,crossing,marked,regular
6336786562,highway,crossing,regular
6336786565,crossing,marked,regular
6336786565,highway,crossing,regular
6336786586,crossing,marked,regular
6336786586,highway,crossing,regular
6336786596,highway,crossing,regular
6336786597,highway,crossing,regular
6336788195,crossing,marked,regular
6336788195,highway,crossing,regular
6336788205,highway,crossing,regular
6336795018,highway,crossing,regular
6336795042,highway,crossing,regular
6336795043,highway,crossing,regular
6336795225,crossing,uncontrolled,regular
6336795225,highway,crossing,regular
6336795225,tactile_paving,no,regular
6336795226,highway,crossing,regular
6336807567,highway,crossing,regular
6336807568,highway,crossing,regular
6336807600,highway,crossing,regular
6336807601,highway,crossing,regular
6336807603,highway,crossing,regular
6336807604,highway,crossing,regular
6336807615,crossing,unmarked,regular
6336807615,highway,crossing,regular
6336807615,tactile_paving,no,regular
6336807616,crossing,unmarked,regular
6336807616,highway,crossing,regular
6336807616,tactile_paving,no,regular
